Price,Bedrooms,Bathrooms,Garage,Furnished,Amenity_Annexe (Boys' quarters),Amenity_Garage,Amenity_Garden,Amenity_Generator,Amenity_Refrigerator,Amenity_Swimming pool,Amenity_Pets allowed,Amenity_Open car spaces,Amenity_Fans,Amenity_Water reservoir,Amenity_Microwave,Amenity_Internet,Amenity_Security service,Amenity_Secure parking,Amenity_Washing machine,Amenity_Air conditioning,Amenity_Cooker,Amenity_Dstv,Amenity_Roof terrace,LogPrice,comfortFeatures,utilityFeatures,connectivityFeatures,luxuryFeatures,exSpace
45030.0,2,2,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,10.715084213295617,5,4,0,2,0
1878.0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,7.537962659768208,5,3,1,3,0
86075.0,4,4,2,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,11.362974288206724,5,4,2,1,0
75120.0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.226842113882144,0,0,0,0,0
54775.0,5,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10.910989164463667,1,2,0,0,1
6300.0,2,2,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,8.748304912379623,1,4,1,0,0
61879.0,4,5,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,11.032936144246145,3,2,0,1,0
6600.0,2,3,2,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,8.794824928014517,3,3,0,2,0
7000.0,3,4,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8.85366542803745,1,2,0,0,0
9500.0,1,1,2,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,9.159047077588632,6,3,2,0,0
2500.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.824046010856292,0,0,0,0,0
77349.0,4,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,11.25608292766942,4,0,0,1,0
38674.0,2,2,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,10.562922818610538,5,3,2,2,0
38674.0,4,4,2,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,10.562922818610538,2,2,2,2,1
30940.0,3,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,10.339805124127057,3,1,0,1,0
59500.0,3,3,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,10.993731591533722,5,3,1,1,0
7500.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.922658299524402,0,0,0,0,0
41768.0,3,4,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,10.639885775090388,2,4,0,2,0
38674.0,2,2,2,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,10.562922818610538,6,1,0,0,0
3500.0,2,3,2,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,8.160518247477505,5,4,2,0,0
10000.0,3,4,4,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,9.210340371976184,4,2,0,1,0
7500.0,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.922658299524402,0,0,0,0,0
9000.0,3,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,9.104979856318357,4,2,0,0,0
38674.0,2,3,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,10.562922818610538,6,3,2,2,0
1500.0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,7.313220387090301,6,3,2,0,0
9500.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.159047077588632,0,0,0,0,0
6188.0,3,3,8,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,8.730367211692958,2,3,1,1,0
4641.0,2,3,8,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,8.442685139241176,3,2,0,1,0
15470.0,5,6,6,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9.646657943567112,0,3,0,1,0
22500.0,4,4,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,10.021270588192511,5,1,0,0,1
57238.0,3,3,2,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,10.954973292458972,5,4,2,3,0
7735.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.953510763007166,1,0,0,0,0
23205.0,3,3,8,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,10.052123051675276,6,3,0,0,0
18564.0,3,3,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,9.828979500361067,5,1,2,0,1
4600.0,2,3,2,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,8.433811582477187,2,4,0,0,0
2000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.600902459542082,1,1,0,0,0
6000.0,2,3,3,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,8.699514748210191,4,1,0,1,0
14000.0,4,5,6,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,9.546812608597396,4,1,0,0,0
12376.0,2,3,4,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,9.423514392252901,5,3,1,1,0
1600.0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,7.3777589082278725,5,4,2,2,0
14000.0,3,4,2,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,9.546812608597396,6,4,2,0,0
4000.0,2,3,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,8.294049640102028,2,2,0,0,0
3500.0,2,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8.160518247477505,1,1,0,0,0
6961.0,3,2,4,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8.848078421168667,1,2,0,1,0
54144.0,3,4,2,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,10.899402442965895,6,2,1,1,1
30940.0,1,1,2,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,10.339805124127057,5,4,2,3,0
34033.0,3,3,3,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,10.435085921117388,6,3,2,3,0
69614.0,4,4,2,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,11.150720975519965,6,3,2,1,1
41768.0,2,3,2,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,10.639885775090388,6,3,2,2,0
23205.0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.052123051675276,0,0,0,0,0
18564.0,4,5,5,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,9.828979500361067,4,2,1,0,1
20111.0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.909022208034603,0,0,0,0,0
46409.0,3,4,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,10.745248684922709,6,4,2,3,1
2500.0,2,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,7.824046010856292,1,2,0,0,0
30940.0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,10.339805124127057,5,3,0,2,0
40221.0,3,3,2,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,10.60214452626967,6,4,2,3,1
11602.0,1,1,10,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,9.358932776026009,4,2,1,1,0
58785.0,3,3,2,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,10.981641999301841,5,4,2,3,0
1800.0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7.495541943884256,0,1,1,0,0
43315.0,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.67625427432424,0,0,0,0,0
54144.0,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.899402442965895,0,0,0,0,0
61879.0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.032936144246145,0,0,0,0,0
2720.0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,7.908387159290043,5,4,2,2,0
46409.0,3,4,2,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,10.745248684922709,6,4,2,1,1
92819.0,5,6,4,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,11.438406639196947,6,3,2,3,0
46950.0,4,3,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,10.75683848463641,5,3,0,3,1
89650.0,4,3,3,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,11.403668479033279,5,3,2,2,1
2080.0,1,2,2,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,7.640123172695364,5,4,1,2,0
1083.0,3,2,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,6.9874902470009905,6,3,2,1,0
1547.0,2,1,2,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,7.344072850573066,6,1,1,0,0
30940.0,2,2,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,10.339805124127057,5,1,2,3,0
66520.0,6,7,9,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,11.105257933306865,4,4,1,2,1
16500.0,5,6,9,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,9.711115659888671,2,3,0,1,0
12376.0,3,3,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,9.423514392252901,6,3,1,1,1
49503.0,4,5,4,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,10.809788552780915,6,4,2,2,1
5500.0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.612503371220562,0,0,0,0,0
54144.0,3,4,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,10.899402442965895,6,4,2,2,0
3000.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.006367567650246,0,0,0,0,0
1500.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.313220387090301,0,0,0,0,0
7735.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.953510763007166,0,0,0,0,0
13923.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.541297427909285,0,0,0,0,0
18752.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.83905569237674,0,0,0,0,0
12376.0,4,4,2,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,9.423514392252901,6,2,0,0,0
1300.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.170119543449628,0,0,0,0,0
38674.0,1,2,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,10.562922818610538,5,4,2,3,0
61879.0,2,3,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,11.032936144246145,5,4,2,3,0
69614.0,4,4,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,11.150720975519965,5,4,2,3,1
61879.0,4,5,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,11.032936144246145,5,4,2,2,1
46409.0,2,3,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,10.745248684922709,5,3,1,1,0
41768.0,2,2,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,10.639885775090388,5,3,2,1,0
61879.0,3,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,11.032936144246145,4,1,0,0,0
43315.0,3,4,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,10.67625427432424,5,4,0,2,0
46409.0,3,3,2,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,10.745248684922709,6,3,2,2,0
5500.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.612503371220562,0,0,0,0,0
2000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.600902459542082,0,0,0,0,0
37127.0,3,2,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,10.522099746707825,4,2,0,2,0
38674.0,4,3,3,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,10.562922818610538,6,3,1,3,0
2011.0,3,3,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,7.606387389772652,5,2,2,0,0
17094.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.746482803725963,0,0,0,0,0
24752.0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.116661572812847,0,0,0,0,0
38674.0,3,3,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,10.562922818610538,4,2,0,1,0
57238.0,3,3,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,10.954973292458972,4,1,0,1,1
61879.0,4,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,11.032936144246145,4,1,0,1,1
54144.0,4,4,4,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,10.899402442965895,6,3,2,2,1
4000.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.294049640102028,0,0,0,0,0
15470.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.646657943567112,0,0,0,0,0
15470.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.646657943567112,0,0,0,0,0
2000.0,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,7.600902459542082,1,1,2,0,0
46409.0,4,4,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10.745248684922709,1,2,0,1,1
46409.0,4,5,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,10.745248684922709,3,3,0,1,1
30940.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.339805124127057,0,0,0,0,0
30940.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.339805124127057,0,0,0,0,0
46409.0,3,3,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,10.745248684922709,5,1,0,1,1
54144.0,5,5,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,10.899402442965895,5,1,0,1,1
4000.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.294049640102028,0,0,0,0,0
4000.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.294049640102028,0,0,0,0,0
46409.0,6,6,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,10.745248684922709,4,2,1,1,0
38674.0,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.562922818610538,1,1,0,1,0
15470.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.646657943567112,0,0,0,0,0
30940.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.339805124127057,0,0,0,0,0
26299.0,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,10.177286194629282,2,1,0,0,0
800.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.684611727667927,0,0,0,0,0
54144.0,4,5,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,10.899402442965895,4,3,0,1,1
30940.0,4,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10.339805124127057,2,0,0,1,1
61879.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.032936144246145,0,0,0,0,0
69614.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.150720975519965,0,0,0,0,0
1800.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.495541943884256,0,0,0,0,0
1500.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.313220387090301,0,0,0,0,0
34033.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.435085921117388,0,0,0,0,0
23205.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.052123051675276,0,0,0,0,0
38674.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.562922818610538,0,0,0,0,0
18564.0,3,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,9.828979500361067,3,0,0,0,1
27846.0,1,2,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,10.23444460846923,5,3,2,1,0
43315.0,3,2,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,10.67625427432424,3,3,1,0,0
46409.0,3,2,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,10.745248684922709,4,4,2,1,0
1500.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.313220387090301,0,0,0,0,0
21658.0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,9.983130180188324,5,1,1,0,0
51050.0,2,2,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,10.840560823592812,5,1,1,1,0
3867.0,2,2,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,8.260234291607297,6,2,2,0,0
54144.0,2,2,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,10.899402442965895,5,3,1,1,1
57238.0,4,4,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,10.954973292458972,5,3,2,1,0
170167.0,8,8,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,12.044535586780688,6,4,0,2,1
100553.0,4,4,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,11.518440230658252,6,2,0,1,1
9282.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.135832319801121,0,0,0,0,0
18564.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.828979500361067,0,0,0,0,0
23205.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.052123051675276,0,0,0,0,0
69614.0,5,5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,11.150720975519965,2,2,0,1,0
54144.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10.899402442965895,2,0,0,0,0
77349.0,4,4,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,11.25608292766942,5,2,1,2,1
61879.0,4,4,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,11.032936144246145,4,0,0,2,1
54144.0,7,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,10.899402442965895,3,0,0,1,1
46409.0,4,4,2,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,10.745248684922709,5,2,0,1,1
77349.0,4,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,11.25608292766942,4,0,0,0,0
77349.0,4,3,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,11.25608292766942,5,3,1,1,0
9000.0,4,3,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,9.104979856318357,3,1,0,0,0
8508.0,2,2,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,9.048762176320128,2,1,2,0,0
43315.0,2,2,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,10.67625427432424,5,3,2,1,0
3000.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.006367567650246,0,0,0,0,0
38674.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.562922818610538,0,0,0,0,0
61879.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.032936144246145,0,0,0,0,0
4000.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.294049640102028,0,0,0,0,0
85084.0,4,4,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,11.351394282783541,6,1,0,1,1
15470.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.646657943567112,0,0,0,0,0
1600.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7.3777589082278725,0,2,0,0,0
46409.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.745248684922709,0,0,0,0,0
14298.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.567874946326796,0,0,0,0,0
61879.0,4,5,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.032936144246145,0,3,0,1,0
17158.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.75021981613291,0,0,0,0,0
30940.0,3,3,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,10.339805124127057,6,3,0,0,1
45000.0,4,4,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,10.714417768752456,6,3,0,0,1
61879.0,3,3,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,11.032936144246145,5,2,1,1,0
19956.0,2,2,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,9.901285128980929,6,3,2,2,0
46409.0,3,3,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,10.745248684922709,5,4,2,2,0
58785.0,3,3,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,10.981641999301841,3,2,0,0,0
46409.0,3,3,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,10.745248684922709,5,4,2,2,0
43315.0,3,4,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,10.67625427432424,5,4,2,2,0
69614.0,3,3,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,11.150720975519965,5,4,2,2,1
61879.0,3,4,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,11.032936144246145,5,3,2,1,0
38674.0,3,4,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,10.562922818610538,5,4,2,2,0
34033.0,2,2,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,10.435085921117388,5,3,2,2,0
29702.0,2,2,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,10.29896966259089,6,4,2,3,0
47956.0,3,4,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,10.778039202827545,5,3,1,2,0
41768.0,3,3,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,10.639885775090388,5,4,1,2,0
3000.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.006367567650246,0,0,0,0,0
33600.0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,10.422281345951296,6,3,0,0,0
38674.0,2,2,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,10.562922818610538,6,3,0,3,0
22506.0,2,2,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,10.021537219309943,6,3,0,3,0
38674.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10.562922818610538,2,0,0,0,0
13149.0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,9.484100989086919,6,3,0,1,0
28960.0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.273670846499652,0,0,0,0,0
27846.0,2,3,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,10.23444460846923,6,3,2,2,0
46409.0,3,2,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,10.745248684922709,6,3,0,2,0
22700.0,2,2,2,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,10.030120203469494,6,3,2,1,0
23205.0,2,2,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,10.052123051675276,6,3,0,0,0
72708.0,3,3,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,11.19420669873299,6,3,0,1,0
38674.0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,10.562922818610538,6,3,0,1,0
35580.0,2,2,2,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,10.479538961219825,6,3,0,2,0
30940.0,2,2,10,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,10.339805124127057,6,4,1,3,0
